ply_file_path,feature_vector_path,type,reference_model,level
/workspace/datasets/or150PStanford_data5/raw_model_99/noise4/level1.ply,/workspace/datasets/or150PStanford_data5_feature_vector/raw_model_99/noise4/level1.npy,EN,raw_model_99,1
/workspace/datasets/or150PStanford_data5/raw_model_99/noise4/level2.ply,/workspace/datasets/or150PStanford_data5_feature_vector/raw_model_99/noise4/level2.npy,EN,raw_model_99,2
/workspace/datasets/or150PStanford_data5/raw_model_99/noise4/level3.ply,/workspace/datasets/or150PStanford_data5_feature_vector/raw_model_99/noise4/level3.npy,EN,raw_model_99,3
/workspace/datasets/or150PStanford_data5/raw_model_99/noise4/level4.ply,/workspace/datasets/or150PStanford_data5_feature_vector/raw_model_99/noise4/level4.npy,EN,raw_model_99,4
/workspace/datasets/or150PStanford_data5/raw_model_99/noise4/level5.ply,/workspace/datasets/or150PStanford_data5_feature_vector/raw_model_99/noise4/level5.npy,EN,raw_model_99,5
/workspace/datasets/or150PStanford/raw_model_75.ply,/workspace/datasets/or150PStanford_data5_feature_vector/raw_model_75/raw_model_75_GT.npy,GT,raw_model_75,0
/workspace/datasets/or150PStanford_data5/raw_model_75/noise1/level1.ply,/workspace/datasets/or150PStanford_data5_feature_vector/raw_model_75/noise1/level1.npy,GN,raw_model_75,1
/workspace/datasets/or150PStanford_data5/raw_model_75/noise1/level2.ply,/workspace/datasets/or150PStanford_data5_feature_vector/raw_model_75/noise1/level2.npy,GN,raw_model_75,2
/workspace/datasets/or150PStanford_data5/raw_model_75/noise1/level3.ply,/workspace/datasets/or150PStanford_data5_feature_vector/raw_model_75/noise1/level3.npy,GN,raw_model_75,3
/workspace/datasets/or150PStanford_data5/raw_model_75/noise1/level4.ply,/workspace/datasets/or150PStanford_data5_feature_vector/raw_model_75/noise1/level4.npy,GN,raw_model_75,4
/workspace/datasets/or150PStanford_data5/raw_model_75/noise1/level5.ply,/workspace/datasets/or150PStanford_data5_feature_vector/raw_model_75/noise1/level5.npy,GN,raw_model_75,5
/workspace/datasets/or150PStanford_data5/raw_model_75/noise2/level1.ply,/workspace/datasets/or150PStanford_data5_feature_vector/raw_model_75/noise2/level1.npy,UN,raw_model_75,1
/workspace/datasets/or150PStanford_data5/raw_model_75/noise2/level2.ply,/workspace/datasets/or150PStanford_data5_feature_vector/raw_model_75/noise2/level2.npy,UN,raw_model_75,2
/workspace/datasets/or150PStanford_data5/raw_model_75/noise2/level3.ply,/workspace/datasets/or150PStanford_data5_feature_vector/raw_model_75/noise2/level3.npy,UN,raw_model_75,3
/workspace/datasets/or150PStanford_data5/raw_model_75/noise2/level4.ply,/workspace/datasets/or150PStanford_data5_feature_vector/raw_model_75/noise2/level4.npy,UN,raw_model_75,4
/workspace/datasets/or150PStanford_data5/raw_model_75/noise2/level5.ply,/workspace/datasets/or150PStanford_data5_feature_vector/raw_model_75/noise2/level5.npy,UN,raw_model_75,5
/workspace/datasets/or150PStanford_data5/raw_model_75/noise3/level1.ply,/workspace/datasets/or150PStanford_data5_feature_vector/raw_model_75/noise3/level1.npy,IN,raw_model_75,1
/workspace/datasets/or150PStanford_data5/raw_model_75/noise3/level2.ply,/workspace/datasets/or150PStanford_data5_feature_vector/raw_model_75/noise3/level2.npy,IN,raw_model_75,2
/workspace/datasets/or150PStanford_data5/raw_model_75/noise3/level3.ply,/workspace/datasets/or150PStanford_data5_feature_vector/raw_model_75/noise3/level3.npy,IN,raw_model_75,3
/workspace/datasets/or150PStanford_data5/raw_model_75/noise3/level4.ply,/workspace/datasets/or150PStanford_data5_feature_vector/raw_model_75/noise3/level4.npy,IN,raw_model_75,4
/workspace/datasets/or150PStanford_data5/raw_model_75/noise3/level5.ply,/workspace/datasets/or150PStanford_data5_feature_vector/raw_model_75/noise3/level5.npy,IN,raw_model_75,5
/workspace/datasets/or150PStanford_data5/raw_model_75/noise4/level1.ply,/workspace/datasets/or150PStanford_data5_feature_vector/raw_model_75/noise4/level1.npy,EN,raw_model_75,1
/workspace/datasets/or150PStanford_data5/raw_model_75/noise4/level2.ply,/workspace/datasets/or150PStanford_data5_feature_vector/raw_model_75/noise4/level2.npy,EN,raw_model_75,2
/workspace/datasets/or150PStanford_data5/raw_model_75/noise4/level3.ply,/workspace/datasets/or150PStanford_data5_feature_vector/raw_model_75/noise4/level3.npy,EN,raw_model_75,3
/workspace/datasets/or150PStanford_data5/raw_model_75/noise4/level4.ply,/workspace/datasets/or150PStanford_data5_feature_vector/raw_model_75/noise4/level4.npy,EN,raw_model_75,4
/workspace/datasets/or150PStanford_data5/raw_model_75/noise4/level5.ply,/workspace/datasets/or150PStanford_data5_feature_vector/raw_model_75/noise4/level5.npy,EN,raw_model_75,5
/workspace/datasets/or150PStanford/raw_model_31.ply,/workspace/datasets/or150PStanford_data5_feature_vector/raw_model_31/raw_model_31_GT.npy,GT,raw_model_31,0
/workspace/datasets/or150PStanford_data5/raw_model_31/noise1/level1.ply,/workspace/datasets/or150PStanford_data5_feature_vector/raw_model_31/noise1/level1.npy,GN,raw_model_31,1
/workspace/datasets/or150PStanford_data5/raw_model_31/noise1/level2.ply,/workspace/datasets/or150PStanford_data5_feature_vector/raw_model_31/noise1/level2.npy,GN,raw_model_31,2
/workspace/datasets/or150PStanford_data5/raw_model_31/noise1/level3.ply,/workspace/datasets/or150PStanford_data5_feature_vector/raw_model_31/noise1/level3.npy,GN,raw_model_31,3
/workspace/datasets/or150PStanford_data5/raw_model_31/noise1/level4.ply,/workspace/datasets/or150PStanford_data5_feature_vector/raw_model_31/noise1/level4.npy,GN,raw_model_31,4
/workspace/datasets/or150PStanford_data5/raw_model_31/noise1/level5.ply,/workspace/datasets/or150PStanford_data5_feature_vector/raw_model_31/noise1/level5.npy,GN,raw_model_31,5
/workspace/datasets/or150PStanford_data5/raw_model_31/noise2/level1.ply,/workspace/datasets/or150PStanford_data5_feature_vector/raw_model_31/noise2/level1.npy,UN,raw_model_31,1
/workspace/datasets/or150PStanford_data5/raw_model_31/noise2/level2.ply,/workspace/datasets/or150PStanford_data5_feature_vector/raw_model_31/noise2/level2.npy,UN,raw_model_31,2
/workspace/datasets/or150PStanford_data5/raw_model_31/noise2/level3.ply,/workspace/datasets/or150PStanford_data5_feature_vector/raw_model_31/noise2/level3.npy,UN,raw_model_31,3
/workspace/datasets/or150PStanford_data5/raw_model_31/noise2/level4.ply,/workspace/datasets/or150PStanford_data5_feature_vector/raw_model_31/noise2/level4.npy,UN,raw_model_31,4
/workspace/datasets/or150PStanford_data5/raw_model_31/noise2/level5.ply,/workspace/datasets/or150PStanford_data5_feature_vector/raw_model_31/noise2/level5.npy,UN,raw_model_31,5
/workspace/datasets/or150PStanford_data5/raw_model_31/noise3/level1.ply,/workspace/datasets/or150PStanford_data5_feature_vector/raw_model_31/noise3/level1.npy,IN,raw_model_31,1
/workspace/datasets/or150PStanford_data5/raw_model_31/noise3/level2.ply,/workspace/datasets/or150PStanford_data5_feature_vector/raw_model_31/noise3/level2.npy,IN,raw_model_31,2
/workspace/datasets/or150PStanford_data5/raw_model_31/noise3/level3.ply,/workspace/datasets/or150PStanford_data5_feature_vector/raw_model_31/noise3/level3.npy,IN,raw_model_31,3
/workspace/datasets/or150PStanford_data5/raw_model_31/noise3/level4.ply,/workspace/datasets/or150PStanford_data5_feature_vector/raw_model_31/noise3/level4.npy,IN,raw_model_31,4
/workspace/datasets/or150PStanford_data5/raw_model_31/noise3/level5.ply,/workspace/datasets/or150PStanford_data5_feature_vector/raw_model_31/noise3/level5.npy,IN,raw_model_31,5
/workspace/datasets/or150PStanford_data5/raw_model_31/noise4/level1.ply,/workspace/datasets/or150PStanford_data5_feature_vector/raw_model_31/noise4/level1.npy,EN,raw_model_31,1
/workspace/datasets/or150PStanford_data5/raw_model_31/noise4/level2.ply,/workspace/datasets/or150PStanford_data5_feature_vector/raw_model_31/noise4/level2.npy,EN,raw_model_31,2
/workspace/datasets/or150PStanford_data5/raw_model_31/noise4/level3.ply,/workspace/datasets/or150PStanford_data5_feature_vector/raw_model_31/noise4/level3.npy,EN,raw_model_31,3
/workspace/datasets/or150PStanford_data5/raw_model_31/noise4/level4.ply,/workspace/datasets/or150PStanford_data5_feature_vector/raw_model_31/noise4/level4.npy,EN,raw_model_31,4
/workspace/datasets/or150PStanford_data5/raw_model_31/noise4/level5.ply,/workspace/datasets/or150PStanford_data5_feature_vector/raw_model_31/noise4/level5.npy,EN,raw_model_31,5
/workspace/datasets/or150PStanford/raw_model_35.ply,/workspace/datasets/or150PStanford_data5_feature_vector/raw_model_35/raw_model_35_GT.npy,GT,raw_model_35,0
/workspace/datasets/or150PStanford_data5/raw_model_35/noise1/level1.ply,/workspace/datasets/or150PStanford_data5_feature_vector/raw_model_35/noise1/level1.npy,GN,raw_model_35,1
/workspace/datasets/or150PStanford_data5/raw_model_35/noise1/level2.ply,/workspace/datasets/or150PStanford_data5_feature_vector/raw_model_35/noise1/level2.npy,GN,raw_model_35,2
/workspace/datasets/or150PStanford_data5/raw_model_35/noise1/level3.ply,/workspace/datasets/or150PStanford_data5_feature_vector/raw_model_35/noise1/level3.npy,GN,raw_model_35,3
/workspace/datasets/or150PStanford_data5/raw_model_35/noise1/level4.ply,/workspace/datasets/or150PStanford_data5_feature_vector/raw_model_35/noise1/level4.npy,GN,raw_model_35,4
/workspace/datasets/or150PStanford_data5/raw_model_35/noise1/level5.ply,/workspace/datasets/or150PStanford_data5_feature_vector/raw_model_35/noise1/level5.npy,GN,raw_model_35,5
/workspace/datasets/or150PStanford_data5/raw_model_35/noise2/level1.ply,/workspace/datasets/or150PStanford_data5_feature_vector/raw_model_35/noise2/level1.npy,UN,raw_model_35,1
/workspace/datasets/or150PStanford_data5/raw_model_35/noise2/level2.ply,/workspace/datasets/or150PStanford_data5_feature_vector/raw_model_35/noise2/level2.npy,UN,raw_model_35,2
/workspace/datasets/or150PStanford_data5/raw_model_35/noise2/level3.ply,/workspace/datasets/or150PStanford_data5_feature_vector/raw_model_35/noise2/level3.npy,UN,raw_model_35,3
/workspace/datasets/or150PStanford_data5/raw_model_35/noise2/level4.ply,/workspace/datasets/or150PStanford_data5_feature_vector/raw_model_35/noise2/level4.npy,UN,raw_model_35,4
/workspace/datasets/or150PStanford_data5/raw_model_35/noise2/level5.ply,/workspace/datasets/or150PStanford_data5_feature_vector/raw_model_35/noise2/level5.npy,UN,raw_model_35,5
/workspace/datasets/or150PStanford_data5/raw_model_35/noise3/level1.ply,/workspace/datasets/or150PStanford_data5_feature_vector/raw_model_35/noise3/level1.npy,IN,raw_model_35,1
/workspace/datasets/or150PStanford_data5/raw_model_35/noise3/level2.ply,/workspace/datasets/or150PStanford_data5_feature_vector/raw_model_35/noise3/level2.npy,IN,raw_model_35,2
/workspace/datasets/or150PStanford_data5/raw_model_35/noise3/level3.ply,/workspace/datasets/or150PStanford_data5_feature_vector/raw_model_35/noise3/level3.npy,IN,raw_model_35,3
/workspace/datasets/or150PStanford_data5/raw_model_35/noise3/level4.ply,/workspace/datasets/or150PStanford_data5_feature_vector/raw_model_35/noise3/level4.npy,IN,raw_model_35,4
/workspace/datasets/or150PStanford_data5/raw_model_35/noise3/level5.ply,/workspace/datasets/or150PStanford_data5_feature_vector/raw_model_35/noise3/level5.npy,IN,raw_model_35,5
/workspace/datasets/or150PStanford_data5/raw_model_35/noise4/level1.ply,/workspace/datasets/or150PStanford_data5_feature_vector/raw_model_35/noise4/level1.npy,EN,raw_model_35,1
/workspace/datasets/or150PStanford_data5/raw_model_35/noise4/level2.ply,/workspace/datasets/or150PStanford_data5_feature_vector/raw_model_35/noise4/level2.npy,EN,raw_model_35,2
/workspace/datasets/or150PStanford_data5/raw_model_35/noise4/level3.ply,/workspace/datasets/or150PStanford_data5_feature_vector/raw_model_35/noise4/level3.npy,EN,raw_model_35,3
/workspace/datasets/or150PStanford_data5/raw_model_35/noise4/level4.ply,/workspace/datasets/or150PStanford_data5_feature_vector/raw_model_35/noise4/level4.npy,EN,raw_model_35,4
/workspace/datasets/or150PStanford_data5/raw_model_35/noise4/level5.ply,/workspace/datasets/or150PStanford_data5_feature_vector/raw_model_35/noise4/level5.npy,EN,raw_model_35,5
/workspace/datasets/or150PStanford/raw_model_15.ply,/workspace/datasets/or150PStanford_data5_feature_vector/raw_model_15/raw_model_15_GT.npy,GT,raw_model_15,0
/workspace/datasets/or150PStanford_data5/raw_model_15/noise1/level1.ply,/workspace/datasets/or150PStanford_data5_feature_vector/raw_model_15/noise1/level1.npy,GN,raw_model_15,1
/workspace/datasets/or150PStanford_data5/raw_model_15/noise1/level2.ply,/workspace/datasets/or150PStanford_data5_feature_vector/raw_model_15/noise1/level2.npy,GN,raw_model_15,2
/workspace/datasets/or150PStanford_data5/raw_model_15/noise1/level3.ply,/workspace/datasets/or150PStanford_data5_feature_vector/raw_model_15/noise1/level3.npy,GN,raw_model_15,3
/workspace/datasets/or150PStanford_data5/raw_model_15/noise1/level4.ply,/workspace/datasets/or150PStanford_data5_feature_vector/raw_model_15/noise1/level4.npy,GN,raw_model_15,4
/workspace/datasets/or150PStanford_data5/raw_model_15/noise1/level5.ply,/workspace/datasets/or150PStanford_data5_feature_vector/raw_model_15/noise1/level5.npy,GN,raw_model_15,5
/workspace/datasets/or150PStanford_data5/raw_model_15/noise2/level1.ply,/workspace/datasets/or150PStanford_data5_feature_vector/raw_model_15/noise2/level1.npy,UN,raw_model_15,1
/workspace/datasets/or150PStanford_data5/raw_model_15/noise2/level2.ply,/workspace/datasets/or150PStanford_data5_feature_vector/raw_model_15/noise2/level2.npy,UN,raw_model_15,2
/workspace/datasets/or150PStanford_data5/raw_model_15/noise2/level3.ply,/workspace/datasets/or150PStanford_data5_feature_vector/raw_model_15/noise2/level3.npy,UN,raw_model_15,3
/workspace/datasets/or150PStanford_data5/raw_model_15/noise2/level4.ply,/workspace/datasets/or150PStanford_data5_feature_vector/raw_model_15/noise2/level4.npy,UN,raw_model_15,4
/workspace/datasets/or150PStanford_data5/raw_model_15/noise2/level5.ply,/workspace/datasets/or150PStanford_data5_feature_vector/raw_model_15/noise2/level5.npy,UN,raw_model_15,5
/workspace/datasets/or150PStanford_data5/raw_model_15/noise3/level1.ply,/workspace/datasets/or150PStanford_data5_feature_vector/raw_model_15/noise3/level1.npy,IN,raw_model_15,1
/workspace/datasets/or150PStanford_data5/raw_model_15/noise3/level2.ply,/workspace/datasets/or150PStanford_data5_feature_vector/raw_model_15/noise3/level2.npy,IN,raw_model_15,2
/workspace/datasets/or150PStanford_data5/raw_model_15/noise3/level3.ply,/workspace/datasets/or150PStanford_data5_feature_vector/raw_model_15/noise3/level3.npy,IN,raw_model_15,3
/workspace/datasets/or150PStanford_data5/raw_model_15/noise3/level4.ply,/workspace/datasets/or150PStanford_data5_feature_vector/raw_model_15/noise3/level4.npy,IN,raw_model_15,4
/workspace/datasets/or150PStanford_data5/raw_model_15/noise3/level5.ply,/workspace/datasets/or150PStanford_data5_feature_vector/raw_model_15/noise3/level5.npy,IN,raw_model_15,5
/workspace/datasets/or150PStanford_data5/raw_model_15/noise4/level1.ply,/workspace/datasets/or150PStanford_data5_feature_vector/raw_model_15/noise4/level1.npy,EN,raw_model_15,1
/workspace/datasets/or150PStanford_data5/raw_model_15/noise4/level2.ply,/workspace/datasets/or150PStanford_data5_feature_vector/raw_model_15/noise4/level2.npy,EN,raw_model_15,2
/workspace/datasets/or150PStanford_data5/raw_model_15/noise4/level3.ply,/workspace/datasets/or150PStanford_data5_feature_vector/raw_model_15/noise4/level3.npy,EN,raw_model_15,3
/workspace/datasets/or150PStanford_data5/raw_model_15/noise4/level4.ply,/workspace/datasets/or150PStanford_data5_feature_vector/raw_model_15/noise4/level4.npy,EN,raw_model_15,4
/workspace/datasets/or150PStanford_data5/raw_model_15/noise4/level5.ply,/workspace/datasets/or150PStanford_data5_feature_vector/raw_model_15/noise4/level5.npy,EN,raw_model_15,5
/workspace/datasets/or150PStanford/raw_model_133.ply,/workspace/datasets/or150PStanford_data5_feature_vector/raw_model_133/raw_model_133_GT.npy,GT,raw_model_133,0
/workspace/datasets/or150PStanford_data5/raw_model_133/noise1/level1.ply,/workspace/datasets/or150PStanford_data5_feature_vector/raw_model_133/noise1/level1.npy,GN,raw_model_133,1
/workspace/datasets/or150PStanford_data5/raw_model_133/noise1/level2.ply,/workspace/datasets/or150PStanford_data5_feature_vector/raw_model_133/noise1/level2.npy,GN,raw_model_133,2
/workspace/datasets/or150PStanford_data5/raw_model_133/noise1/level3.ply,/workspace/datasets/or150PStanford_data5_feature_vector/raw_model_133/noise1/level3.npy,GN,raw_model_133,3
/workspace/datasets/or150PStanford_data5/raw_model_133/noise1/level4.ply,/workspace/datasets/or150PStanford_data5_feature_vector/raw_model_133/noise1/level4.npy,GN,raw_model_133,4
/workspace/datasets/or150PStanford_data5/raw_model_133/noise1/level5.ply,/workspace/datasets/or150PStanford_data5_feature_vector/raw_model_133/noise1/level5.npy,GN,raw_model_133,5
/workspace/datasets/or150PStanford_data5/raw_model_133/noise2/level1.ply,/workspace/datasets/or150PStanford_data5_feature_vector/raw_model_133/noise2/level1.npy,UN,raw_model_133,1
/workspace/datasets/or150PStanford_data5/raw_model_133/noise2/level2.ply,/workspace/datasets/or150PStanford_data5_feature_vector/raw_model_133/noise2/level2.npy,UN,raw_model_133,2
/workspace/datasets/or150PStanford_data5/raw_model_133/noise2/level3.ply,/workspace/datasets/or150PStanford_data5_feature_vector/raw_model_133/noise2/level3.npy,UN,raw_model_133,3
/workspace/datasets/or150PStanford_data5/raw_model_133/noise2/level4.ply,/workspace/datasets/or150PStanford_data5_feature_vector/raw_model_133/noise2/level4.npy,UN,raw_model_133,4
/workspace/datasets/or150PStanford_data5/raw_model_133/noise2/level5.ply,/workspace/datasets/or150PStanford_data5_feature_vector/raw_model_133/noise2/level5.npy,UN,raw_model_133,5
/workspace/datasets/or150PStanford_data5/raw_model_133/noise3/level1.ply,/workspace/datasets/or150PStanford_data5_feature_vector/raw_model_133/noise3/level1.npy,IN,raw_model_133,1
/workspace/datasets/or150PStanford_data5/raw_model_133/noise3/level2.ply,/workspace/datasets/or150PStanford_data5_feature_vector/raw_model_133/noise3/level2.npy,IN,raw_model_133,2
/workspace/datasets/or150PStanford_data5/raw_model_133/noise3/level3.ply,/workspace/datasets/or150PStanford_data5_feature_vector/raw_model_133/noise3/level3.npy,IN,raw_model_133,3
/workspace/datasets/or150PStanford_data5/raw_model_133/noise3/level4.ply,/workspace/datasets/or150PStanford_data5_feature_vector/raw_model_133/noise3/level4.npy,IN,raw_model_133,4
/workspace/datasets/or150PStanford_data5/raw_model_133/noise3/level5.ply,/workspace/datasets/or150PStanford_data5_feature_vector/raw_model_133/noise3/level5.npy,IN,raw_model_133,5
/workspace/datasets/or150PStanford_data5/raw_model_133/noise4/level1.ply,/workspace/datasets/or150PStanford_data5_feature_vector/raw_model_133/noise4/level1.npy,EN,raw_model_133,1
/workspace/datasets/or150PStanford_data5/raw_model_133/noise4/level2.ply,/workspace/datasets/or150PStanford_data5_feature_vector/raw_model_133/noise4/level2.npy,EN,raw_model_133,2
/workspace/datasets/or150PStanford_data5/raw_model_133/noise4/level3.ply,/workspace/datasets/or150PStanford_data5_feature_vector/raw_model_133/noise4/level3.npy,EN,raw_model_133,3
/workspace/datasets/or150PStanford_data5/raw_model_133/noise4/level4.ply,/workspace/datasets/or150PStanford_data5_feature_vector/raw_model_133/noise4/level4.npy,EN,raw_model_133,4
/workspace/datasets/or150PStanford_data5/raw_model_133/noise4/level5.ply,/workspace/datasets/or150PStanford_data5_feature_vector/raw_model_133/noise4/level5.npy,EN,raw_model_133,5
/workspace/datasets/or150PStanford/raw_model_110.ply,/workspace/datasets/or150PStanford_data5_feature_vector/raw_model_110/raw_model_110_GT.npy,GT,raw_model_110,0
/workspace/datasets/or150PStanford_data5/raw_model_110/noise1/level1.ply,/workspace/datasets/or150PStanford_data5_feature_vector/raw_model_110/noise1/level1.npy,GN,raw_model_110,1
/workspace/datasets/or150PStanford_data5/raw_model_110/noise1/level2.ply,/workspace/datasets/or150PStanford_data5_feature_vector/raw_model_110/noise1/level2.npy,GN,raw_model_110,2
/workspace/datasets/or150PStanford_data5/raw_model_110/noise1/level3.ply,/workspace/datasets/or150PStanford_data5_feature_vector/raw_model_110/noise1/level3.npy,GN,raw_model_110,3
/workspace/datasets/or150PStanford_data5/raw_model_110/noise1/level4.ply,/workspace/datasets/or150PStanford_data5_feature_vector/raw_model_110/noise1/level4.npy,GN,raw_model_110,4
/workspace/datasets/or150PStanford_data5/raw_model_110/noise1/level5.ply,/workspace/datasets/or150PStanford_data5_feature_vector/raw_model_110/noise1/level5.npy,GN,raw_model_110,5
/workspace/datasets/or150PStanford_data5/raw_model_110/noise2/level1.ply,/workspace/datasets/or150PStanford_data5_feature_vector/raw_model_110/noise2/level1.npy,UN,raw_model_110,1
/workspace/datasets/or150PStanford_data5/raw_model_110/noise2/level2.ply,/workspace/datasets/or150PStanford_data5_feature_vector/raw_model_110/noise2/level2.npy,UN,raw_model_110,2
/workspace/datasets/or150PStanford_data5/raw_model_110/noise2/level3.ply,/workspace/datasets/or150PStanford_data5_feature_vector/raw_model_110/noise2/level3.npy,UN,raw_model_110,3
/workspace/datasets/or150PStanford_data5/raw_model_110/noise2/level4.ply,/workspace/datasets/or150PStanford_data5_feature_vector/raw_model_110/noise2/level4.npy,UN,raw_model_110,4
/workspace/datasets/or150PStanford_data5/raw_model_110/noise2/level5.ply,/workspace/datasets/or150PStanford_data5_feature_vector/raw_model_110/noise2/level5.npy,UN,raw_model_110,5
/workspace/datasets/or150PStanford_data5/raw_model_110/noise3/level1.ply,/workspace/datasets/or150PStanford_data5_feature_vector/raw_model_110/noise3/level1.npy,IN,raw_model_110,1
/workspace/datasets/or150PStanford_data5/raw_model_110/noise3/level2.ply,/workspace/datasets/or150PStanford_data5_feature_vector/raw_model_110/noise3/level2.npy,IN,raw_model_110,2
/workspace/datasets/or150PStanford_data5/raw_model_110/noise3/level3.ply,/workspace/datasets/or150PStanford_data5_feature_vector/raw_model_110/noise3/level3.npy,IN,raw_model_110,3
/workspace/datasets/or150PStanford_data5/raw_model_110/noise3/level4.ply,/workspace/datasets/or150PStanford_data5_feature_vector/raw_model_110/noise3/level4.npy,IN,raw_model_110,4
/workspace/datasets/or150PStanford_data5/raw_model_110/noise3/level5.ply,/workspace/datasets/or150PStanford_data5_feature_vector/raw_model_110/noise3/level5.npy,IN,raw_model_110,5
/workspace/datasets/or150PStanford_data5/raw_model_110/noise4/level1.ply,/workspace/datasets/or150PStanford_data5_feature_vector/raw_model_110/noise4/level1.npy,EN,raw_model_110,1
/workspace/datasets/or150PStanford_data5/raw_model_110/noise4/level2.ply,/workspace/datasets/or150PStanford_data5_feature_vector/raw_model_110/noise4/level2.npy,EN,raw_model_110,2
/workspace/datasets/or150PStanford_data5/raw_model_110/noise4/level3.ply,/workspace/datasets/or150PStanford_data5_feature_vector/raw_model_110/noise4/level3.npy,EN,raw_model_110,3
/workspace/datasets/or150PStanford_data5/raw_model_110/noise4/level4.ply,/workspace/datasets/or150PStanford_data5_feature_vector/raw_model_110/noise4/level4.npy,EN,raw_model_110,4
/workspace/datasets/or150PStanford_data5/raw_model_110/noise4/level5.ply,/workspace/datasets/or150PStanford_data5_feature_vector/raw_model_110/noise4/level5.npy,EN,raw_model_110,5
/workspace/datasets/or150PStanford/raw_model_107.ply,/workspace/datasets/or150PStanford_data5_feature_vector/raw_model_107/raw_model_107_GT.npy,GT,raw_model_107,0
/workspace/datasets/or150PStanford_data5/raw_model_107/noise1/level1.ply,/workspace/datasets/or150PStanford_data5_feature_vector/raw_model_107/noise1/level1.npy,GN,raw_model_107,1
/workspace/datasets/or150PStanford_data5/raw_model_107/noise1/level2.ply,/workspace/datasets/or150PStanford_data5_feature_vector/raw_model_107/noise1/level2.npy,GN,raw_model_107,2
/workspace/datasets/or150PStanford_data5/raw_model_107/noise1/level3.ply,/workspace/datasets/or150PStanford_data5_feature_vector/raw_model_107/noise1/level3.npy,GN,raw_model_107,3
/workspace/datasets/or150PStanford_data5/raw_model_107/noise1/level4.ply,/workspace/datasets/or150PStanford_data5_feature_vector/raw_model_107/noise1/level4.npy,GN,raw_model_107,4
/workspace/datasets/or150PStanford_data5/raw_model_107/noise1/level5.ply,/workspace/datasets/or150PStanford_data5_feature_vector/raw_model_107/noise1/level5.npy,GN,raw_model_107,5
/workspace/datasets/or150PStanford_data5/raw_model_107/noise2/level1.ply,/workspace/datasets/or150PStanford_data5_feature_vector/raw_model_107/noise2/level1.npy,UN,raw_model_107,1
/workspace/datasets/or150PStanford_data5/raw_model_107/noise2/level2.ply,/workspace/datasets/or150PStanford_data5_feature_vector/raw_model_107/noise2/level2.npy,UN,raw_model_107,2
/workspace/datasets/or150PStanford_data5/raw_model_107/noise2/level3.ply,/workspace/datasets/or150PStanford_data5_feature_vector/raw_model_107/noise2/level3.npy,UN,raw_model_107,3
/workspace/datasets/or150PStanford_data5/raw_model_107/noise2/level4.ply,/workspace/datasets/or150PStanford_data5_feature_vector/raw_model_107/noise2/level4.npy,UN,raw_model_107,4
/workspace/datasets/or150PStanford_data5/raw_model_107/noise2/level5.ply,/workspace/datasets/or150PStanford_data5_feature_vector/raw_model_107/noise2/level5.npy,UN,raw_model_107,5
/workspace/datasets/or150PStanford_data5/raw_model_107/noise3/level1.ply,/workspace/datasets/or150PStanford_data5_feature_vector/raw_model_107/noise3/level1.npy,IN,raw_model_107,1
/workspace/datasets/or150PStanford_data5/raw_model_107/noise3/level2.ply,/workspace/datasets/or150PStanford_data5_feature_vector/raw_model_107/noise3/level2.npy,IN,raw_model_107,2
/workspace/datasets/or150PStanford_data5/raw_model_107/noise3/level3.ply,/workspace/datasets/or150PStanford_data5_feature_vector/raw_model_107/noise3/level3.npy,IN,raw_model_107,3
/workspace/datasets/or150PStanford_data5/raw_model_107/noise3/level4.ply,/workspace/datasets/or150PStanford_data5_feature_vector/raw_model_107/noise3/level4.npy,IN,raw_model_107,4
/workspace/datasets/or150PStanford_data5/raw_model_107/noise3/level5.ply,/workspace/datasets/or150PStanford_data5_feature_vector/raw_model_107/noise3/level5.npy,IN,raw_model_107,5
/workspace/datasets/or150PStanford_data5/raw_model_107/noise4/level1.ply,/workspace/datasets/or150PStanford_data5_feature_vector/raw_model_107/noise4/level1.npy,EN,raw_model_107,1
/workspace/datasets/or150PStanford_data5/raw_model_107/noise4/level2.ply,/workspace/datasets/or150PStanford_data5_feature_vector/raw_model_107/noise4/level2.npy,EN,raw_model_107,2
/workspace/datasets/or150PStanford_data5/raw_model_107/noise4/level3.ply,/workspace/datasets/or150PStanford_data5_feature_vector/raw_model_107/noise4/level3.npy,EN,raw_model_107,3
/workspace/datasets/or150PStanford_data5/raw_model_107/noise4/level4.ply,/workspace/datasets/or150PStanford_data5_feature_vector/raw_model_107/noise4/level4.npy,EN,raw_model_107,4
/workspace/datasets/or150PStanford_data5/raw_model_107/noise4/level5.ply,/workspace/datasets/or150PStanford_data5_feature_vector/raw_model_107/noise4/level5.npy,EN,raw_model_107,5
/workspace/datasets/or150PStanford/raw_model_108.ply,/workspace/datasets/or150PStanford_data5_feature_vector/raw_model_108/raw_model_108_GT.npy,GT,raw_model_108,0
/workspace/datasets/or150PStanford_data5/raw_model_108/noise1/level1.ply,/workspace/datasets/or150PStanford_data5_feature_vector/raw_model_108/noise1/level1.npy,GN,raw_model_108,1
/workspace/datasets/or150PStanford_data5/raw_model_108/noise1/level2.ply,/workspace/datasets/or150PStanford_data5_feature_vector/raw_model_108/noise1/level2.npy,GN,raw_model_108,2
