path,mos
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_51\OctreeCom\level5.pth,0.87592
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_93\impulse_noise\level2.pth,0.69255
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_148\index_noise\level5.pth,0.76765
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_77\index_noise\level1.pth,0.95055
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_53\random_downsample\level10.pth,0.9534
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_134\OctreeCom\level7.pth,0.68918
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_95\OctreeCom\level5.pth,0.90383
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_127\OctreeCom\level5.pth,0.63653
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_50\impulse_noise\level4.pth,0.68989
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_110\OctreeCom\level7.pth,0.4789
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_1\gaussian_noise\level6.pth,0.70128
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_23\gaussian_noise\raw_model_23.pth,1.0
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_22\gridAverage_downsample\level5.pth,0.97344
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_89\index_noise\level1.pth,0.95146
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_4\gridAverage_downsample\level6.pth,0.92582
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_108\index_noise\raw_model_108.pth,1.0
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_107\impulse_noise\level3.pth,0.65689
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_76\gridAverage_downsample\level5.pth,0.97684
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_95\gaussian_noise\level1.pth,0.94498
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_140\random_downsample\level4.pth,0.83702
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_27\impulse_noise\level10.pth,0.81193
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_53\OctreeCom\level7.pth,0.83984
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_11\random_downsample\level5.pth,0.96531
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_35\OctreeCom\level7.pth,0.74919
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_67\OctreeCom\level6.pth,0.85668
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_84\uniform_noise\level7.pth,0.36808
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_66\gridAverage_downsample\raw_model_66.pth,1.0
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_48\gaussian_noise\level6.pth,0.69768
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_65\uniform_noise\level9.pth,0.3582
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_33\uniform_noise\level9.pth,0.36373
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_49\impulse_noise\level4.pth,0.69828
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_11\impulse_noise\level3.pth,0.63316
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_147\impulse_noise\level7.pth,0.7327
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_41\OctreeCom\level4.pth,0.94347
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_51\gridAverage_downsample\level10.pth,0.94211
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_25\gaussian_noise\level10.pth,0.55144
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_76\OctreeCom\level2.pth,0.98221
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_116\OctreeCom\level6.pth,0.7774
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_141\impulse_noise\level2.pth,0.63021
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_11\gridAverage_downsample\level10.pth,0.95169
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_140\gaussian_noise\level2.pth,0.85088
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_60\impulse_noise\level5.pth,0.69772
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_131\impulse_noise\level7.pth,0.57235
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_52\index_noise\level5.pth,0.82314
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_39\index_noise\level5.pth,0.83543
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_132\uniform_noise\level7.pth,0.38352
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_61\uniform_noise\level6.pth,0.38159
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_140\OctreeCom\level6.pth,0.64277
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_89\OctreeCom\level9.pth,0.78486
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_3\uniform_noise\raw_model_3.pth,1.0
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_76\impulse_noise\level1.pth,0.8125
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_106\gaussian_noise\level7.pth,0.70927
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_83\uniform_noise\level6.pth,0.37708
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_4\gridAverage_downsample\level2.pth,0.95807
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_72\gaussian_noise\level7.pth,0.64403
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_108\gridAverage_downsample\level4.pth,0.95125
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_74\impulse_noise\level10.pth,0.80268
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_130\OctreeCom\raw_model_130.pth,1.0
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_26\index_noise\level1.pth,0.95026
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_49\gridAverage_downsample\level2.pth,0.96599
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_25\gaussian_noise\level4.pth,0.8305
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_133\OctreeCom\level2.pth,0.79279
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_64\gaussian_noise\level3.pth,0.80032
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_119\random_downsample\raw_model_119.pth,1.0
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_76\index_noise\level9.pth,0.66702
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_57\index_noise\level6.pth,0.76753
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_126\index_noise\level1.pth,0.95818
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_40\impulse_noise\level2.pth,0.71724
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_78\uniform_noise\level1.pth,0.61568
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_31\gaussian_noise\level3.pth,0.86419
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_12\random_downsample\level8.pth,0.93519
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_1\impulse_noise\level8.pth,0.73317
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_8\uniform_noise\level9.pth,0.36521
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_110\gridAverage_downsample\level6.pth,0.92431
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_73\gridAverage_downsample\level3.pth,0.96272
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_58\impulse_noise\level2.pth,0.70677
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_59\OctreeCom\level10.pth,0.83291
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_40\gridAverage_downsample\level6.pth,0.97031
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_71\random_downsample\level2.pth,0.98154
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_95\uniform_noise\level2.pth,0.45137
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_105\gaussian_noise\level1.pth,0.95203
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_24\OctreeCom\level10.pth,0.80489
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_122\gridAverage_downsample\level4.pth,0.90681
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_135\OctreeCom\level6.pth,0.73904
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_1\random_downsample\raw_model_1.pth,1.0
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_86\gaussian_noise\level9.pth,0.58649
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_93\random_downsample\raw_model_93.pth,1.0
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_20\uniform_noise\level7.pth,0.36086
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_25\index_noise\level2.pth,0.92059
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_95\uniform_noise\level8.pth,0.37138
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_95\gaussian_noise\level8.pth,0.60336
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_30\gridAverage_downsample\level2.pth,0.97111
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_24\gaussian_noise\level9.pth,0.57888
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_27\OctreeCom\level7.pth,0.88001
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_80\OctreeCom\level7.pth,0.89698
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_83\index_noise\level3.pth,0.8984
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_38\index_noise\level2.pth,0.92059
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_23\OctreeCom\level4.pth,0.84126
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_97\random_downsample\level1.pth,0.90772
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_74\OctreeCom\level9.pth,0.86424
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_0\gaussian_noise\level10.pth,0.53107
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_44\impulse_noise\level10.pth,0.76614
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_127\OctreeCom\level1.pth,0.54324
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_138\gridAverage_downsample\level2.pth,0.92659
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_22\impulse_noise\level4.pth,0.7677
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_70\gaussian_noise\level6.pth,0.7102
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_122\gaussian_noise\raw_model_122.pth,1.0
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_111\gridAverage_downsample\level1.pth,0.98922
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_101\uniform_noise\raw_model_101.pth,1.0
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_149\OctreeCom\level10.pth,0.71551
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_34\gaussian_noise\level2.pth,0.9177
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_103\OctreeCom\level1.pth,0.83524
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_112\impulse_noise\level9.pth,0.60791
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_139\gridAverage_downsample\level4.pth,0.7495
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_74\random_downsample\level7.pth,0.93882
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_19\index_noise\level9.pth,0.66062
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_68\OctreeCom\level7.pth,0.85738
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_60\random_downsample\level7.pth,0.9579
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_12\OctreeCom\level7.pth,0.88358
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_75\uniform_noise\level7.pth,0.37191
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_102\random_downsample\level1.pth,0.97722
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_42\uniform_noise\level4.pth,0.37521
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_121\random_downsample\level2.pth,0.95824
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_35\random_downsample\level10.pth,0.94433
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_65\OctreeCom\level5.pth,0.86062
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_130\uniform_noise\level8.pth,0.36994
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_110\OctreeCom\level6.pth,0.59759
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_19\gaussian_noise\level7.pth,0.65339
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_26\OctreeCom\level6.pth,0.88375
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_31\uniform_noise\level6.pth,0.36912
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_39\impulse_noise\level7.pth,0.79933
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_137\index_noise\level9.pth,0.60627
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_105\index_noise\level6.pth,0.78079
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_13\random_downsample\level4.pth,0.97082
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_13\gridAverage_downsample\level9.pth,0.93522
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_108\random_downsample\level10.pth,0.54511
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_74\OctreeCom\level5.pth,0.90698
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_117\OctreeCom\level7.pth,0.60456
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_44\impulse_noise\level4.pth,0.6941
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_79\random_downsample\level1.pth,0.99017
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_37\gaussian_noise\level3.pth,0.86786
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_82\gridAverage_downsample\raw_model_82.pth,1.0
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_135\random_downsample\level9.pth,0.8933
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_28\impulse_noise\level4.pth,0.7706
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_71\uniform_noise\level8.pth,0.3665
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_68\gaussian_noise\level2.pth,0.90706
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_97\impulse_noise\level9.pth,0.66236
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_68\gaussian_noise\level8.pth,0.60555
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_114\impulse_noise\level3.pth,0.60714
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_16\gaussian_noise\level7.pth,0.65878
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_100\impulse_noise\level10.pth,0.59727
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_10\impulse_noise\level9.pth,0.72366
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_85\random_downsample\level9.pth,0.9296
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_36\gaussian_noise\level8.pth,0.61789
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_68\random_downsample\level2.pth,0.97275
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_97\gridAverage_downsample\level9.pth,0.83812
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_81\random_downsample\level8.pth,0.96375
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_35\gridAverage_downsample\level4.pth,0.97538
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_111\OctreeCom\level3.pth,0.79167
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_64\index_noise\level2.pth,0.86829
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_45\OctreeCom\raw_model_45.pth,1.0
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_26\random_downsample\level4.pth,0.96424
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_16\uniform_noise\level4.pth,0.38186
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_25\random_downsample\level4.pth,0.96765
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_135\impulse_noise\level4.pth,0.59297
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_130\impulse_noise\level5.pth,0.68383
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_107\OctreeCom\level1.pth,0.82275
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_104\random_downsample\level3.pth,0.9677
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_143\gaussian_noise\level4.pth,0.85148
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_70\random_downsample\level4.pth,0.97516
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_90\OctreeCom\level4.pth,0.88694
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_139\gaussian_noise\level4.pth,0.67646
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_86\gaussian_noise\level1.pth,0.951
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_132\uniform_noise\level10.pth,0.36842
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_1\OctreeCom\level3.pth,0.86097
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_69\uniform_noise\level7.pth,0.36534
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_15\random_downsample\level4.pth,0.96629
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_25\gaussian_noise\level3.pth,0.87626
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_46\impulse_noise\level6.pth,0.73531
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_36\index_noise\level2.pth,0.92086
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_4\gaussian_noise\raw_model_4.pth,1.0
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_11\index_noise\level7.pth,0.72317
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_40\gridAverage_downsample\level2.pth,0.98252
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_124\OctreeCom\level3.pth,0.77461
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_88\random_downsample\level9.pth,0.932
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_91\index_noise\level3.pth,0.89272
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_10\gaussian_noise\level3.pth,0.88598
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_80\OctreeCom\level3.pth,0.92013
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_11\uniform_noise\raw_model_11.pth,1.0
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_75\index_noise\level9.pth,0.64723
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_71\gaussian_noise\level1.pth,0.94838
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_60\uniform_noise\level5.pth,0.38618
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_14\gridAverage_downsample\level6.pth,0.97041
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_124\index_noise\level8.pth,0.71196
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_37\uniform_noise\level6.pth,0.36976
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_17\uniform_noise\level2.pth,0.47833
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_19\uniform_noise\level2.pth,0.45456
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_30\random_downsample\level8.pth,0.93852
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_97\OctreeCom\raw_model_97.pth,1.0
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_34\OctreeCom\level10.pth,0.70371
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_52\gridAverage_downsample\level4.pth,0.97002
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_146\gridAverage_downsample\level6.pth,0.96278
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_139\gaussian_noise\level1.pth,0.8506
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_24\uniform_noise\level8.pth,0.35323
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_101\random_downsample\level5.pth,0.69353
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_76\gridAverage_downsample\level6.pth,0.97512
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_127\random_downsample\level10.pth,0.48789
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_146\impulse_noise\level2.pth,0.7052
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_108\OctreeCom\level1.pth,0.50829
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_126\gridAverage_downsample\level7.pth,0.97977
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_59\gridAverage_downsample\level4.pth,0.98267
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_34\index_noise\level10.pth,0.62318
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_14\index_noise\level5.pth,0.80656
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_41\gaussian_noise\level7.pth,0.66684
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_83\random_downsample\level9.pth,0.96092
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_3\index_noise\level6.pth,0.76634
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_132\impulse_noise\level8.pth,0.57104
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_29\OctreeCom\level4.pth,0.90946
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_65\random_downsample\level9.pth,0.92096
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_115\random_downsample\level4.pth,0.88002
