path,mos
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_60\OctreeCom\raw_model_60.pth,1.0
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_60\OctreeCom\level1.pth,0.85163
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_60\OctreeCom\level2.pth,0.8479
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_60\OctreeCom\level3.pth,0.85378
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_60\OctreeCom\level4.pth,0.81237
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_60\OctreeCom\level5.pth,0.83021
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_60\OctreeCom\level6.pth,0.83651
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_60\OctreeCom\level7.pth,0.79505
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_60\OctreeCom\level8.pth,0.82145
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_60\OctreeCom\level9.pth,0.83405
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_60\OctreeCom\level10.pth,0.78864
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_60\random_downsample\raw_model_60.pth,1.0
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_60\random_downsample\level1.pth,0.98407
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_60\random_downsample\level2.pth,0.97951
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_60\random_downsample\level3.pth,0.97444
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_60\random_downsample\level4.pth,0.97086
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_60\random_downsample\level5.pth,0.96585
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_60\random_downsample\level6.pth,0.96281
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_60\random_downsample\level7.pth,0.9579
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_60\random_downsample\level8.pth,0.95498
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_60\random_downsample\level9.pth,0.94825
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_60\random_downsample\level10.pth,0.94158
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_60\uniform_noise\raw_model_60.pth,1.0
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_60\uniform_noise\level1.pth,0.65055
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_60\uniform_noise\level2.pth,0.47032
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_60\uniform_noise\level3.pth,0.41916
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_60\uniform_noise\level4.pth,0.39542
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_60\uniform_noise\level5.pth,0.38618
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_60\uniform_noise\level6.pth,0.37776
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_60\uniform_noise\level7.pth,0.36861
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_60\uniform_noise\level8.pth,0.37236
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_60\uniform_noise\level9.pth,0.3735
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_60\uniform_noise\level10.pth,0.36255
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_61\gaussian_noise\raw_model_61.pth,1.0
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_61\gaussian_noise\level1.pth,0.95295
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_61\gaussian_noise\level2.pth,0.92101
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_61\gaussian_noise\level3.pth,0.88333
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_61\gaussian_noise\level4.pth,0.84248
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_61\gaussian_noise\level5.pth,0.79207
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_61\gaussian_noise\level6.pth,0.73779
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_61\gaussian_noise\level7.pth,0.68614
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_61\gaussian_noise\level8.pth,0.6375
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_61\gaussian_noise\level9.pth,0.59898
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_61\gaussian_noise\level10.pth,0.5651
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_61\gridAverage_downsample\raw_model_61.pth,1.0
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_61\gridAverage_downsample\level1.pth,0.98567
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_61\gridAverage_downsample\level2.pth,0.98224
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_61\gridAverage_downsample\level3.pth,0.97815
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_61\gridAverage_downsample\level4.pth,0.97258
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_61\gridAverage_downsample\level5.pth,0.96913
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_61\gridAverage_downsample\level6.pth,0.96448
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_61\gridAverage_downsample\level7.pth,0.96532
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_61\gridAverage_downsample\level8.pth,0.96275
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_61\gridAverage_downsample\level9.pth,0.95736
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_61\gridAverage_downsample\level10.pth,0.95759
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_61\impulse_noise\raw_model_61.pth,1.0
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_61\impulse_noise\level1.pth,0.79739
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_61\impulse_noise\level2.pth,0.68234
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_61\impulse_noise\level3.pth,0.63524
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_61\impulse_noise\level4.pth,0.64346
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_61\impulse_noise\level5.pth,0.6564
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_61\impulse_noise\level6.pth,0.67679
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_61\impulse_noise\level7.pth,0.69536
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_61\impulse_noise\level8.pth,0.70954
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_61\impulse_noise\level9.pth,0.71904
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_61\impulse_noise\level10.pth,0.73759
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_61\index_noise\raw_model_61.pth,1.0
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_61\index_noise\level1.pth,0.95547
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_61\index_noise\level2.pth,0.92496
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_61\index_noise\level3.pth,0.89325
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_61\index_noise\level4.pth,0.8577
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_61\index_noise\level5.pth,0.81676
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_61\index_noise\level6.pth,0.77607
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_61\index_noise\level7.pth,0.7376
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_61\index_noise\level8.pth,0.70535
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_61\index_noise\level9.pth,0.66345
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_61\index_noise\level10.pth,0.63666
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_61\OctreeCom\raw_model_61.pth,1.0
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_61\OctreeCom\level1.pth,0.80513
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_61\OctreeCom\level2.pth,0.83235
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_61\OctreeCom\level3.pth,0.82087
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_61\OctreeCom\level4.pth,0.79761
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_61\OctreeCom\level5.pth,0.80116
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_61\OctreeCom\level6.pth,0.79612
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_61\OctreeCom\level7.pth,0.73331
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_61\OctreeCom\level8.pth,0.7637
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_61\OctreeCom\level9.pth,0.78352
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_61\OctreeCom\level10.pth,0.72728
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_61\random_downsample\raw_model_61.pth,1.0
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_61\random_downsample\level1.pth,0.98445
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_61\random_downsample\level2.pth,0.97781
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_61\random_downsample\level3.pth,0.97368
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_61\random_downsample\level4.pth,0.9699
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_61\random_downsample\level5.pth,0.96548
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_61\random_downsample\level6.pth,0.9608
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_61\random_downsample\level7.pth,0.95723
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_61\random_downsample\level8.pth,0.95291
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_61\random_downsample\level9.pth,0.94856
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_61\random_downsample\level10.pth,0.9404
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_61\uniform_noise\raw_model_61.pth,1.0
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_61\uniform_noise\level1.pth,0.65015
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_61\uniform_noise\level2.pth,0.47562
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_61\uniform_noise\level3.pth,0.42472
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_61\uniform_noise\level4.pth,0.40253
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_61\uniform_noise\level5.pth,0.38867
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_61\uniform_noise\level6.pth,0.38159
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_61\uniform_noise\level7.pth,0.37685
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_61\uniform_noise\level8.pth,0.37693
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_61\uniform_noise\level9.pth,0.37188
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_61\uniform_noise\level10.pth,0.37749
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_62\gaussian_noise\raw_model_62.pth,1.0
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_62\gaussian_noise\level1.pth,0.94671
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_62\gaussian_noise\level2.pth,0.91157
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_62\gaussian_noise\level3.pth,0.87091
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_62\gaussian_noise\level4.pth,0.82336
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_62\gaussian_noise\level5.pth,0.76866
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_62\gaussian_noise\level6.pth,0.71272
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_62\gaussian_noise\level7.pth,0.65833
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_62\gaussian_noise\level8.pth,0.61423
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_62\gaussian_noise\level9.pth,0.57599
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_62\gaussian_noise\level10.pth,0.54533
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_62\gridAverage_downsample\raw_model_62.pth,1.0
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_62\gridAverage_downsample\level1.pth,0.97852
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_62\gridAverage_downsample\level2.pth,0.96927
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_62\gridAverage_downsample\level3.pth,0.96307
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_62\gridAverage_downsample\level4.pth,0.95566
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_62\gridAverage_downsample\level5.pth,0.94965
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_62\gridAverage_downsample\level6.pth,0.94424
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_62\gridAverage_downsample\level7.pth,0.93777
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_62\gridAverage_downsample\level8.pth,0.93502
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_62\gridAverage_downsample\level9.pth,0.92749
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_62\gridAverage_downsample\level10.pth,0.92155
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_62\impulse_noise\raw_model_62.pth,1.0
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_62\impulse_noise\level1.pth,0.77695
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_62\impulse_noise\level2.pth,0.69592
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_62\impulse_noise\level3.pth,0.6827
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_62\impulse_noise\level4.pth,0.69033
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_62\impulse_noise\level5.pth,0.69397
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_62\impulse_noise\level6.pth,0.70604
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_62\impulse_noise\level7.pth,0.71654
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_62\impulse_noise\level8.pth,0.73055
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_62\impulse_noise\level9.pth,0.74447
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_62\impulse_noise\level10.pth,0.74251
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_62\index_noise\raw_model_62.pth,1.0
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_62\index_noise\level1.pth,0.94925
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_62\index_noise\level2.pth,0.91601
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_62\index_noise\level3.pth,0.88067
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_62\index_noise\level4.pth,0.84541
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_62\index_noise\level5.pth,0.80054
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_62\index_noise\level6.pth,0.75931
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_62\index_noise\level7.pth,0.71732
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_62\index_noise\level8.pth,0.68366
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_62\index_noise\level9.pth,0.65145
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_62\index_noise\level10.pth,0.61998
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_62\OctreeCom\raw_model_62.pth,1.0
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_62\OctreeCom\level1.pth,0.88117
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_62\OctreeCom\level2.pth,0.85903
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_62\OctreeCom\level3.pth,0.86029
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_62\OctreeCom\level4.pth,0.8396
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_62\OctreeCom\level5.pth,0.82902
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_62\OctreeCom\level6.pth,0.82696
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_62\OctreeCom\level7.pth,0.8177
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_62\OctreeCom\level8.pth,0.80599
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_62\OctreeCom\level9.pth,0.81803
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_62\OctreeCom\level10.pth,0.81078
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_62\random_downsample\raw_model_62.pth,1.0
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_62\random_downsample\level1.pth,0.97508
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_62\random_downsample\level2.pth,0.96861
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_62\random_downsample\level3.pth,0.96137
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_62\random_downsample\level4.pth,0.95574
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_62\random_downsample\level5.pth,0.94843
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_62\random_downsample\level6.pth,0.94167
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_62\random_downsample\level7.pth,0.93401
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_62\random_downsample\level8.pth,0.92763
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_62\random_downsample\level9.pth,0.91988
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_62\random_downsample\level10.pth,0.90861
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_62\uniform_noise\raw_model_62.pth,1.0
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_62\uniform_noise\level1.pth,0.61781
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_62\uniform_noise\level2.pth,0.46257
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_62\uniform_noise\level3.pth,0.41386
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_62\uniform_noise\level4.pth,0.38722
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_62\uniform_noise\level5.pth,0.37428
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_62\uniform_noise\level6.pth,0.36854
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_62\uniform_noise\level7.pth,0.36855
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_62\uniform_noise\level8.pth,0.36654
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_62\uniform_noise\level9.pth,0.368
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_62\uniform_noise\level10.pth,0.36173
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_63\gaussian_noise\raw_model_63.pth,1.0
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_63\gaussian_noise\level1.pth,0.93893
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_63\gaussian_noise\level2.pth,0.90022
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_63\gaussian_noise\level3.pth,0.85618
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_63\gaussian_noise\level4.pth,0.80502
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_63\gaussian_noise\level5.pth,0.75186
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_63\gaussian_noise\level6.pth,0.69378
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_63\gaussian_noise\level7.pth,0.63778
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_63\gaussian_noise\level8.pth,0.59157
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_63\gaussian_noise\level9.pth,0.55482
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_63\gaussian_noise\level10.pth,0.52369
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_63\gridAverage_downsample\raw_model_63.pth,1.0
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_63\gridAverage_downsample\level1.pth,0.96292
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_63\gridAverage_downsample\level2.pth,0.95942
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_63\gridAverage_downsample\level3.pth,0.94694
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_63\gridAverage_downsample\level4.pth,0.9482
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_63\gridAverage_downsample\level5.pth,0.93843
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_63\gridAverage_downsample\level6.pth,0.92919
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_63\gridAverage_downsample\level7.pth,0.92392
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_63\gridAverage_downsample\level8.pth,0.91683
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_63\gridAverage_downsample\level9.pth,0.91656
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_63\gridAverage_downsample\level10.pth,0.8995
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_63\impulse_noise\raw_model_63.pth,1.0
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_63\impulse_noise\level1.pth,0.78138
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_63\impulse_noise\level2.pth,0.71748
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_63\impulse_noise\level3.pth,0.72295
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_63\impulse_noise\level4.pth,0.73863
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_63\impulse_noise\level5.pth,0.74238
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_63\impulse_noise\level6.pth,0.74135
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_63\impulse_noise\level7.pth,0.7313
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_63\impulse_noise\level8.pth,0.75298
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_63\impulse_noise\level9.pth,0.7834
E:\homegate\R_Quality_Assessment\Dataset\Data10_fixed_fps_64_128\raw_model_63\impulse_noise\level10.pth,0.76206
