ply_file_path,feature_vector_path,type,reference_model,level
/workspace/datasets/or150PStanford_data5_v2/raw_model_27/noise3/level1.ply,/workspace/datasets/or150PStanford_data5_v2_feature_vector/raw_model_27/noise3/level1.npy,IN,raw_model_27,1
/workspace/datasets/or150PStanford_data5_v2/raw_model_27/noise3/level2.ply,/workspace/datasets/or150PStanford_data5_v2_feature_vector/raw_model_27/noise3/level2.npy,IN,raw_model_27,2
/workspace/datasets/or150PStanford_data5_v2/raw_model_27/noise3/level3.ply,/workspace/datasets/or150PStanford_data5_v2_feature_vector/raw_model_27/noise3/level3.npy,IN,raw_model_27,3
/workspace/datasets/or150PStanford_data5_v2/raw_model_27/noise3/level4.ply,/workspace/datasets/or150PStanford_data5_v2_feature_vector/raw_model_27/noise3/level4.npy,IN,raw_model_27,4
/workspace/datasets/or150PStanford_data5_v2/raw_model_27/noise3/level5.ply,/workspace/datasets/or150PStanford_data5_v2_feature_vector/raw_model_27/noise3/level5.npy,IN,raw_model_27,5
/workspace/datasets/or150PStanford_data5_v2/raw_model_27/noise4/level1.ply,/workspace/datasets/or150PStanford_data5_v2_feature_vector/raw_model_27/noise4/level1.npy,EN,raw_model_27,1
/workspace/datasets/or150PStanford_data5_v2/raw_model_27/noise4/level2.ply,/workspace/datasets/or150PStanford_data5_v2_feature_vector/raw_model_27/noise4/level2.npy,EN,raw_model_27,2
/workspace/datasets/or150PStanford_data5_v2/raw_model_27/noise4/level3.ply,/workspace/datasets/or150PStanford_data5_v2_feature_vector/raw_model_27/noise4/level3.npy,EN,raw_model_27,3
/workspace/datasets/or150PStanford_data5_v2/raw_model_27/noise4/level4.ply,/workspace/datasets/or150PStanford_data5_v2_feature_vector/raw_model_27/noise4/level4.npy,EN,raw_model_27,4
/workspace/datasets/or150PStanford_data5_v2/raw_model_27/noise4/level5.ply,/workspace/datasets/or150PStanford_data5_v2_feature_vector/raw_model_27/noise4/level5.npy,EN,raw_model_27,5
/workspace/datasets/or150PStanford_data5_v2/raw_model_27/sd/level1.ply,/workspace/datasets/or150PStanford_data5_v2_feature_vector/raw_model_27/sd/level1.npy,SD,raw_model_27,1
/workspace/datasets/or150PStanford_data5_v2/raw_model_27/sd/level2.ply,/workspace/datasets/or150PStanford_data5_v2_feature_vector/raw_model_27/sd/level2.npy,SD,raw_model_27,2
/workspace/datasets/or150PStanford_data5_v2/raw_model_27/sd/level3.ply,/workspace/datasets/or150PStanford_data5_v2_feature_vector/raw_model_27/sd/level3.npy,SD,raw_model_27,3
/workspace/datasets/or150PStanford_data5_v2/raw_model_27/sd/level4.ply,/workspace/datasets/or150PStanford_data5_v2_feature_vector/raw_model_27/sd/level4.npy,SD,raw_model_27,4
/workspace/datasets/or150PStanford_data5_v2/raw_model_27/sd/level5.ply,/workspace/datasets/or150PStanford_data5_v2_feature_vector/raw_model_27/sd/level5.npy,SD,raw_model_27,5
/workspace/datasets/or150PStanford_data5_v2/raw_model_144/raw_model_144.ply,/workspace/datasets/or150PStanford_data5_v2_feature_vector/raw_model_144/raw_model_144_GT.npy,GT,raw_model_144,0
/workspace/datasets/or150PStanford_data5_v2/raw_model_144/noise1/level1.ply,/workspace/datasets/or150PStanford_data5_v2_feature_vector/raw_model_144/noise1/level1.npy,GN,raw_model_144,1
/workspace/datasets/or150PStanford_data5_v2/raw_model_144/noise1/level2.ply,/workspace/datasets/or150PStanford_data5_v2_feature_vector/raw_model_144/noise1/level2.npy,GN,raw_model_144,2
/workspace/datasets/or150PStanford_data5_v2/raw_model_144/noise1/level3.ply,/workspace/datasets/or150PStanford_data5_v2_feature_vector/raw_model_144/noise1/level3.npy,GN,raw_model_144,3
/workspace/datasets/or150PStanford_data5_v2/raw_model_144/noise1/level4.ply,/workspace/datasets/or150PStanford_data5_v2_feature_vector/raw_model_144/noise1/level4.npy,GN,raw_model_144,4
/workspace/datasets/or150PStanford_data5_v2/raw_model_144/noise1/level5.ply,/workspace/datasets/or150PStanford_data5_v2_feature_vector/raw_model_144/noise1/level5.npy,GN,raw_model_144,5
/workspace/datasets/or150PStanford_data5_v2/raw_model_144/noise2/level1.ply,/workspace/datasets/or150PStanford_data5_v2_feature_vector/raw_model_144/noise2/level1.npy,UN,raw_model_144,1
/workspace/datasets/or150PStanford_data5_v2/raw_model_144/noise2/level2.ply,/workspace/datasets/or150PStanford_data5_v2_feature_vector/raw_model_144/noise2/level2.npy,UN,raw_model_144,2
/workspace/datasets/or150PStanford_data5_v2/raw_model_144/noise2/level3.ply,/workspace/datasets/or150PStanford_data5_v2_feature_vector/raw_model_144/noise2/level3.npy,UN,raw_model_144,3
/workspace/datasets/or150PStanford_data5_v2/raw_model_144/noise2/level4.ply,/workspace/datasets/or150PStanford_data5_v2_feature_vector/raw_model_144/noise2/level4.npy,UN,raw_model_144,4
/workspace/datasets/or150PStanford_data5_v2/raw_model_144/noise2/level5.ply,/workspace/datasets/or150PStanford_data5_v2_feature_vector/raw_model_144/noise2/level5.npy,UN,raw_model_144,5
/workspace/datasets/or150PStanford_data5_v2/raw_model_144/noise3/level1.ply,/workspace/datasets/or150PStanford_data5_v2_feature_vector/raw_model_144/noise3/level1.npy,IN,raw_model_144,1
/workspace/datasets/or150PStanford_data5_v2/raw_model_144/noise3/level2.ply,/workspace/datasets/or150PStanford_data5_v2_feature_vector/raw_model_144/noise3/level2.npy,IN,raw_model_144,2
/workspace/datasets/or150PStanford_data5_v2/raw_model_144/noise3/level3.ply,/workspace/datasets/or150PStanford_data5_v2_feature_vector/raw_model_144/noise3/level3.npy,IN,raw_model_144,3
/workspace/datasets/or150PStanford_data5_v2/raw_model_144/noise3/level4.ply,/workspace/datasets/or150PStanford_data5_v2_feature_vector/raw_model_144/noise3/level4.npy,IN,raw_model_144,4
/workspace/datasets/or150PStanford_data5_v2/raw_model_144/noise3/level5.ply,/workspace/datasets/or150PStanford_data5_v2_feature_vector/raw_model_144/noise3/level5.npy,IN,raw_model_144,5
/workspace/datasets/or150PStanford_data5_v2/raw_model_144/noise4/level1.ply,/workspace/datasets/or150PStanford_data5_v2_feature_vector/raw_model_144/noise4/level1.npy,EN,raw_model_144,1
/workspace/datasets/or150PStanford_data5_v2/raw_model_144/noise4/level2.ply,/workspace/datasets/or150PStanford_data5_v2_feature_vector/raw_model_144/noise4/level2.npy,EN,raw_model_144,2
/workspace/datasets/or150PStanford_data5_v2/raw_model_144/noise4/level3.ply,/workspace/datasets/or150PStanford_data5_v2_feature_vector/raw_model_144/noise4/level3.npy,EN,raw_model_144,3
/workspace/datasets/or150PStanford_data5_v2/raw_model_144/noise4/level4.ply,/workspace/datasets/or150PStanford_data5_v2_feature_vector/raw_model_144/noise4/level4.npy,EN,raw_model_144,4
/workspace/datasets/or150PStanford_data5_v2/raw_model_144/noise4/level5.ply,/workspace/datasets/or150PStanford_data5_v2_feature_vector/raw_model_144/noise4/level5.npy,EN,raw_model_144,5
/workspace/datasets/or150PStanford_data5_v2/raw_model_144/sd/level1.ply,/workspace/datasets/or150PStanford_data5_v2_feature_vector/raw_model_144/sd/level1.npy,SD,raw_model_144,1
/workspace/datasets/or150PStanford_data5_v2/raw_model_144/sd/level2.ply,/workspace/datasets/or150PStanford_data5_v2_feature_vector/raw_model_144/sd/level2.npy,SD,raw_model_144,2
/workspace/datasets/or150PStanford_data5_v2/raw_model_144/sd/level3.ply,/workspace/datasets/or150PStanford_data5_v2_feature_vector/raw_model_144/sd/level3.npy,SD,raw_model_144,3
/workspace/datasets/or150PStanford_data5_v2/raw_model_144/sd/level4.ply,/workspace/datasets/or150PStanford_data5_v2_feature_vector/raw_model_144/sd/level4.npy,SD,raw_model_144,4
/workspace/datasets/or150PStanford_data5_v2/raw_model_144/sd/level5.ply,/workspace/datasets/or150PStanford_data5_v2_feature_vector/raw_model_144/sd/level5.npy,SD,raw_model_144,5
/workspace/datasets/or150PStanford_data5_v2/genus3_normal/genus3_normal.ply,/workspace/datasets/or150PStanford_data5_v2_feature_vector/genus3_normal/genus3_normal_GT.npy,GT,genus3_normal,0
/workspace/datasets/or150PStanford_data5_v2/genus3_normal/noise1/level1.ply,/workspace/datasets/or150PStanford_data5_v2_feature_vector/genus3_normal/noise1/level1.npy,GN,genus3_normal,1
/workspace/datasets/or150PStanford_data5_v2/genus3_normal/noise1/level2.ply,/workspace/datasets/or150PStanford_data5_v2_feature_vector/genus3_normal/noise1/level2.npy,GN,genus3_normal,2
/workspace/datasets/or150PStanford_data5_v2/genus3_normal/noise1/level3.ply,/workspace/datasets/or150PStanford_data5_v2_feature_vector/genus3_normal/noise1/level3.npy,GN,genus3_normal,3
/workspace/datasets/or150PStanford_data5_v2/genus3_normal/noise1/level4.ply,/workspace/datasets/or150PStanford_data5_v2_feature_vector/genus3_normal/noise1/level4.npy,GN,genus3_normal,4
/workspace/datasets/or150PStanford_data5_v2/genus3_normal/noise1/level5.ply,/workspace/datasets/or150PStanford_data5_v2_feature_vector/genus3_normal/noise1/level5.npy,GN,genus3_normal,5
/workspace/datasets/or150PStanford_data5_v2/genus3_normal/noise2/level1.ply,/workspace/datasets/or150PStanford_data5_v2_feature_vector/genus3_normal/noise2/level1.npy,UN,genus3_normal,1
/workspace/datasets/or150PStanford_data5_v2/genus3_normal/noise2/level2.ply,/workspace/datasets/or150PStanford_data5_v2_feature_vector/genus3_normal/noise2/level2.npy,UN,genus3_normal,2
/workspace/datasets/or150PStanford_data5_v2/genus3_normal/noise2/level3.ply,/workspace/datasets/or150PStanford_data5_v2_feature_vector/genus3_normal/noise2/level3.npy,UN,genus3_normal,3
/workspace/datasets/or150PStanford_data5_v2/genus3_normal/noise2/level4.ply,/workspace/datasets/or150PStanford_data5_v2_feature_vector/genus3_normal/noise2/level4.npy,UN,genus3_normal,4
/workspace/datasets/or150PStanford_data5_v2/genus3_normal/noise2/level5.ply,/workspace/datasets/or150PStanford_data5_v2_feature_vector/genus3_normal/noise2/level5.npy,UN,genus3_normal,5
/workspace/datasets/or150PStanford_data5_v2/genus3_normal/noise3/level1.ply,/workspace/datasets/or150PStanford_data5_v2_feature_vector/genus3_normal/noise3/level1.npy,IN,genus3_normal,1
/workspace/datasets/or150PStanford_data5_v2/genus3_normal/noise3/level2.ply,/workspace/datasets/or150PStanford_data5_v2_feature_vector/genus3_normal/noise3/level2.npy,IN,genus3_normal,2
/workspace/datasets/or150PStanford_data5_v2/genus3_normal/noise3/level3.ply,/workspace/datasets/or150PStanford_data5_v2_feature_vector/genus3_normal/noise3/level3.npy,IN,genus3_normal,3
/workspace/datasets/or150PStanford_data5_v2/genus3_normal/noise3/level4.ply,/workspace/datasets/or150PStanford_data5_v2_feature_vector/genus3_normal/noise3/level4.npy,IN,genus3_normal,4
/workspace/datasets/or150PStanford_data5_v2/genus3_normal/noise3/level5.ply,/workspace/datasets/or150PStanford_data5_v2_feature_vector/genus3_normal/noise3/level5.npy,IN,genus3_normal,5
/workspace/datasets/or150PStanford_data5_v2/genus3_normal/noise4/level1.ply,/workspace/datasets/or150PStanford_data5_v2_feature_vector/genus3_normal/noise4/level1.npy,EN,genus3_normal,1
/workspace/datasets/or150PStanford_data5_v2/genus3_normal/noise4/level2.ply,/workspace/datasets/or150PStanford_data5_v2_feature_vector/genus3_normal/noise4/level2.npy,EN,genus3_normal,2
/workspace/datasets/or150PStanford_data5_v2/genus3_normal/noise4/level3.ply,/workspace/datasets/or150PStanford_data5_v2_feature_vector/genus3_normal/noise4/level3.npy,EN,genus3_normal,3
/workspace/datasets/or150PStanford_data5_v2/genus3_normal/noise4/level4.ply,/workspace/datasets/or150PStanford_data5_v2_feature_vector/genus3_normal/noise4/level4.npy,EN,genus3_normal,4
/workspace/datasets/or150PStanford_data5_v2/genus3_normal/noise4/level5.ply,/workspace/datasets/or150PStanford_data5_v2_feature_vector/genus3_normal/noise4/level5.npy,EN,genus3_normal,5
/workspace/datasets/or150PStanford_data5_v2/genus3_normal/sd/level1.ply,/workspace/datasets/or150PStanford_data5_v2_feature_vector/genus3_normal/sd/level1.npy,SD,genus3_normal,1
/workspace/datasets/or150PStanford_data5_v2/genus3_normal/sd/level2.ply,/workspace/datasets/or150PStanford_data5_v2_feature_vector/genus3_normal/sd/level2.npy,SD,genus3_normal,2
/workspace/datasets/or150PStanford_data5_v2/genus3_normal/sd/level3.ply,/workspace/datasets/or150PStanford_data5_v2_feature_vector/genus3_normal/sd/level3.npy,SD,genus3_normal,3
/workspace/datasets/or150PStanford_data5_v2/genus3_normal/sd/level4.ply,/workspace/datasets/or150PStanford_data5_v2_feature_vector/genus3_normal/sd/level4.npy,SD,genus3_normal,4
/workspace/datasets/or150PStanford_data5_v2/genus3_normal/sd/level5.ply,/workspace/datasets/or150PStanford_data5_v2_feature_vector/genus3_normal/sd/level5.npy,SD,genus3_normal,5
/workspace/datasets/or150PStanford_data5_v2/raw_model_140/raw_model_140.ply,/workspace/datasets/or150PStanford_data5_v2_feature_vector/raw_model_140/raw_model_140_GT.npy,GT,raw_model_140,0
/workspace/datasets/or150PStanford_data5_v2/raw_model_140/noise1/level1.ply,/workspace/datasets/or150PStanford_data5_v2_feature_vector/raw_model_140/noise1/level1.npy,GN,raw_model_140,1
/workspace/datasets/or150PStanford_data5_v2/raw_model_140/noise1/level2.ply,/workspace/datasets/or150PStanford_data5_v2_feature_vector/raw_model_140/noise1/level2.npy,GN,raw_model_140,2
/workspace/datasets/or150PStanford_data5_v2/raw_model_140/noise1/level3.ply,/workspace/datasets/or150PStanford_data5_v2_feature_vector/raw_model_140/noise1/level3.npy,GN,raw_model_140,3
/workspace/datasets/or150PStanford_data5_v2/raw_model_140/noise1/level4.ply,/workspace/datasets/or150PStanford_data5_v2_feature_vector/raw_model_140/noise1/level4.npy,GN,raw_model_140,4
/workspace/datasets/or150PStanford_data5_v2/raw_model_140/noise1/level5.ply,/workspace/datasets/or150PStanford_data5_v2_feature_vector/raw_model_140/noise1/level5.npy,GN,raw_model_140,5
/workspace/datasets/or150PStanford_data5_v2/raw_model_140/noise2/level1.ply,/workspace/datasets/or150PStanford_data5_v2_feature_vector/raw_model_140/noise2/level1.npy,UN,raw_model_140,1
/workspace/datasets/or150PStanford_data5_v2/raw_model_140/noise2/level2.ply,/workspace/datasets/or150PStanford_data5_v2_feature_vector/raw_model_140/noise2/level2.npy,UN,raw_model_140,2
/workspace/datasets/or150PStanford_data5_v2/raw_model_140/noise2/level3.ply,/workspace/datasets/or150PStanford_data5_v2_feature_vector/raw_model_140/noise2/level3.npy,UN,raw_model_140,3
/workspace/datasets/or150PStanford_data5_v2/raw_model_140/noise2/level4.ply,/workspace/datasets/or150PStanford_data5_v2_feature_vector/raw_model_140/noise2/level4.npy,UN,raw_model_140,4
/workspace/datasets/or150PStanford_data5_v2/raw_model_140/noise2/level5.ply,/workspace/datasets/or150PStanford_data5_v2_feature_vector/raw_model_140/noise2/level5.npy,UN,raw_model_140,5
/workspace/datasets/or150PStanford_data5_v2/raw_model_140/noise3/level1.ply,/workspace/datasets/or150PStanford_data5_v2_feature_vector/raw_model_140/noise3/level1.npy,IN,raw_model_140,1
/workspace/datasets/or150PStanford_data5_v2/raw_model_140/noise3/level2.ply,/workspace/datasets/or150PStanford_data5_v2_feature_vector/raw_model_140/noise3/level2.npy,IN,raw_model_140,2
/workspace/datasets/or150PStanford_data5_v2/raw_model_140/noise3/level3.ply,/workspace/datasets/or150PStanford_data5_v2_feature_vector/raw_model_140/noise3/level3.npy,IN,raw_model_140,3
/workspace/datasets/or150PStanford_data5_v2/raw_model_140/noise3/level4.ply,/workspace/datasets/or150PStanford_data5_v2_feature_vector/raw_model_140/noise3/level4.npy,IN,raw_model_140,4
/workspace/datasets/or150PStanford_data5_v2/raw_model_140/noise3/level5.ply,/workspace/datasets/or150PStanford_data5_v2_feature_vector/raw_model_140/noise3/level5.npy,IN,raw_model_140,5
/workspace/datasets/or150PStanford_data5_v2/raw_model_140/noise4/level1.ply,/workspace/datasets/or150PStanford_data5_v2_feature_vector/raw_model_140/noise4/level1.npy,EN,raw_model_140,1
/workspace/datasets/or150PStanford_data5_v2/raw_model_140/noise4/level2.ply,/workspace/datasets/or150PStanford_data5_v2_feature_vector/raw_model_140/noise4/level2.npy,EN,raw_model_140,2
/workspace/datasets/or150PStanford_data5_v2/raw_model_140/noise4/level3.ply,/workspace/datasets/or150PStanford_data5_v2_feature_vector/raw_model_140/noise4/level3.npy,EN,raw_model_140,3
/workspace/datasets/or150PStanford_data5_v2/raw_model_140/noise4/level4.ply,/workspace/datasets/or150PStanford_data5_v2_feature_vector/raw_model_140/noise4/level4.npy,EN,raw_model_140,4
/workspace/datasets/or150PStanford_data5_v2/raw_model_140/noise4/level5.ply,/workspace/datasets/or150PStanford_data5_v2_feature_vector/raw_model_140/noise4/level5.npy,EN,raw_model_140,5
/workspace/datasets/or150PStanford_data5_v2/raw_model_140/sd/level1.ply,/workspace/datasets/or150PStanford_data5_v2_feature_vector/raw_model_140/sd/level1.npy,SD,raw_model_140,1
/workspace/datasets/or150PStanford_data5_v2/raw_model_140/sd/level2.ply,/workspace/datasets/or150PStanford_data5_v2_feature_vector/raw_model_140/sd/level2.npy,SD,raw_model_140,2
/workspace/datasets/or150PStanford_data5_v2/raw_model_140/sd/level3.ply,/workspace/datasets/or150PStanford_data5_v2_feature_vector/raw_model_140/sd/level3.npy,SD,raw_model_140,3
/workspace/datasets/or150PStanford_data5_v2/raw_model_140/sd/level4.ply,/workspace/datasets/or150PStanford_data5_v2_feature_vector/raw_model_140/sd/level4.npy,SD,raw_model_140,4
/workspace/datasets/or150PStanford_data5_v2/raw_model_140/sd/level5.ply,/workspace/datasets/or150PStanford_data5_v2_feature_vector/raw_model_140/sd/level5.npy,SD,raw_model_140,5
/workspace/datasets/or150PStanford_data5_v2/chinese_lion_normal/chinese_lion_normal.ply,/workspace/datasets/or150PStanford_data5_v2_feature_vector/chinese_lion_normal/chinese_lion_normal_GT.npy,GT,chinese_lion_normal,0
/workspace/datasets/or150PStanford_data5_v2/chinese_lion_normal/noise1/level1.ply,/workspace/datasets/or150PStanford_data5_v2_feature_vector/chinese_lion_normal/noise1/level1.npy,GN,chinese_lion_normal,1
/workspace/datasets/or150PStanford_data5_v2/chinese_lion_normal/noise1/level2.ply,/workspace/datasets/or150PStanford_data5_v2_feature_vector/chinese_lion_normal/noise1/level2.npy,GN,chinese_lion_normal,2
/workspace/datasets/or150PStanford_data5_v2/chinese_lion_normal/noise1/level3.ply,/workspace/datasets/or150PStanford_data5_v2_feature_vector/chinese_lion_normal/noise1/level3.npy,GN,chinese_lion_normal,3
/workspace/datasets/or150PStanford_data5_v2/chinese_lion_normal/noise1/level4.ply,/workspace/datasets/or150PStanford_data5_v2_feature_vector/chinese_lion_normal/noise1/level4.npy,GN,chinese_lion_normal,4
/workspace/datasets/or150PStanford_data5_v2/chinese_lion_normal/noise1/level5.ply,/workspace/datasets/or150PStanford_data5_v2_feature_vector/chinese_lion_normal/noise1/level5.npy,GN,chinese_lion_normal,5
/workspace/datasets/or150PStanford_data5_v2/chinese_lion_normal/noise2/level1.ply,/workspace/datasets/or150PStanford_data5_v2_feature_vector/chinese_lion_normal/noise2/level1.npy,UN,chinese_lion_normal,1
/workspace/datasets/or150PStanford_data5_v2/chinese_lion_normal/noise2/level2.ply,/workspace/datasets/or150PStanford_data5_v2_feature_vector/chinese_lion_normal/noise2/level2.npy,UN,chinese_lion_normal,2
/workspace/datasets/or150PStanford_data5_v2/chinese_lion_normal/noise2/level3.ply,/workspace/datasets/or150PStanford_data5_v2_feature_vector/chinese_lion_normal/noise2/level3.npy,UN,chinese_lion_normal,3
/workspace/datasets/or150PStanford_data5_v2/chinese_lion_normal/noise2/level4.ply,/workspace/datasets/or150PStanford_data5_v2_feature_vector/chinese_lion_normal/noise2/level4.npy,UN,chinese_lion_normal,4
/workspace/datasets/or150PStanford_data5_v2/chinese_lion_normal/noise2/level5.ply,/workspace/datasets/or150PStanford_data5_v2_feature_vector/chinese_lion_normal/noise2/level5.npy,UN,chinese_lion_normal,5
/workspace/datasets/or150PStanford_data5_v2/chinese_lion_normal/noise3/level1.ply,/workspace/datasets/or150PStanford_data5_v2_feature_vector/chinese_lion_normal/noise3/level1.npy,IN,chinese_lion_normal,1
/workspace/datasets/or150PStanford_data5_v2/chinese_lion_normal/noise3/level2.ply,/workspace/datasets/or150PStanford_data5_v2_feature_vector/chinese_lion_normal/noise3/level2.npy,IN,chinese_lion_normal,2
/workspace/datasets/or150PStanford_data5_v2/chinese_lion_normal/noise3/level3.ply,/workspace/datasets/or150PStanford_data5_v2_feature_vector/chinese_lion_normal/noise3/level3.npy,IN,chinese_lion_normal,3
/workspace/datasets/or150PStanford_data5_v2/chinese_lion_normal/noise3/level4.ply,/workspace/datasets/or150PStanford_data5_v2_feature_vector/chinese_lion_normal/noise3/level4.npy,IN,chinese_lion_normal,4
/workspace/datasets/or150PStanford_data5_v2/chinese_lion_normal/noise3/level5.ply,/workspace/datasets/or150PStanford_data5_v2_feature_vector/chinese_lion_normal/noise3/level5.npy,IN,chinese_lion_normal,5
/workspace/datasets/or150PStanford_data5_v2/chinese_lion_normal/noise4/level1.ply,/workspace/datasets/or150PStanford_data5_v2_feature_vector/chinese_lion_normal/noise4/level1.npy,EN,chinese_lion_normal,1
/workspace/datasets/or150PStanford_data5_v2/chinese_lion_normal/noise4/level2.ply,/workspace/datasets/or150PStanford_data5_v2_feature_vector/chinese_lion_normal/noise4/level2.npy,EN,chinese_lion_normal,2
/workspace/datasets/or150PStanford_data5_v2/chinese_lion_normal/noise4/level3.ply,/workspace/datasets/or150PStanford_data5_v2_feature_vector/chinese_lion_normal/noise4/level3.npy,EN,chinese_lion_normal,3
/workspace/datasets/or150PStanford_data5_v2/chinese_lion_normal/noise4/level4.ply,/workspace/datasets/or150PStanford_data5_v2_feature_vector/chinese_lion_normal/noise4/level4.npy,EN,chinese_lion_normal,4
/workspace/datasets/or150PStanford_data5_v2/chinese_lion_normal/noise4/level5.ply,/workspace/datasets/or150PStanford_data5_v2_feature_vector/chinese_lion_normal/noise4/level5.npy,EN,chinese_lion_normal,5
/workspace/datasets/or150PStanford_data5_v2/chinese_lion_normal/sd/level1.ply,/workspace/datasets/or150PStanford_data5_v2_feature_vector/chinese_lion_normal/sd/level1.npy,SD,chinese_lion_normal,1
/workspace/datasets/or150PStanford_data5_v2/chinese_lion_normal/sd/level2.ply,/workspace/datasets/or150PStanford_data5_v2_feature_vector/chinese_lion_normal/sd/level2.npy,SD,chinese_lion_normal,2
/workspace/datasets/or150PStanford_data5_v2/chinese_lion_normal/sd/level3.ply,/workspace/datasets/or150PStanford_data5_v2_feature_vector/chinese_lion_normal/sd/level3.npy,SD,chinese_lion_normal,3
/workspace/datasets/or150PStanford_data5_v2/chinese_lion_normal/sd/level4.ply,/workspace/datasets/or150PStanford_data5_v2_feature_vector/chinese_lion_normal/sd/level4.npy,SD,chinese_lion_normal,4
/workspace/datasets/or150PStanford_data5_v2/chinese_lion_normal/sd/level5.ply,/workspace/datasets/or150PStanford_data5_v2_feature_vector/chinese_lion_normal/sd/level5.npy,SD,chinese_lion_normal,5
/workspace/datasets/or150PStanford_data5_v2/raw_model_147/raw_model_147.ply,/workspace/datasets/or150PStanford_data5_v2_feature_vector/raw_model_147/raw_model_147_GT.npy,GT,raw_model_147,0
/workspace/datasets/or150PStanford_data5_v2/raw_model_147/noise1/level1.ply,/workspace/datasets/or150PStanford_data5_v2_feature_vector/raw_model_147/noise1/level1.npy,GN,raw_model_147,1
/workspace/datasets/or150PStanford_data5_v2/raw_model_147/noise1/level2.ply,/workspace/datasets/or150PStanford_data5_v2_feature_vector/raw_model_147/noise1/level2.npy,GN,raw_model_147,2
/workspace/datasets/or150PStanford_data5_v2/raw_model_147/noise1/level3.ply,/workspace/datasets/or150PStanford_data5_v2_feature_vector/raw_model_147/noise1/level3.npy,GN,raw_model_147,3
/workspace/datasets/or150PStanford_data5_v2/raw_model_147/noise1/level4.ply,/workspace/datasets/or150PStanford_data5_v2_feature_vector/raw_model_147/noise1/level4.npy,GN,raw_model_147,4
/workspace/datasets/or150PStanford_data5_v2/raw_model_147/noise1/level5.ply,/workspace/datasets/or150PStanford_data5_v2_feature_vector/raw_model_147/noise1/level5.npy,GN,raw_model_147,5
/workspace/datasets/or150PStanford_data5_v2/raw_model_147/noise2/level1.ply,/workspace/datasets/or150PStanford_data5_v2_feature_vector/raw_model_147/noise2/level1.npy,UN,raw_model_147,1
/workspace/datasets/or150PStanford_data5_v2/raw_model_147/noise2/level2.ply,/workspace/datasets/or150PStanford_data5_v2_feature_vector/raw_model_147/noise2/level2.npy,UN,raw_model_147,2
/workspace/datasets/or150PStanford_data5_v2/raw_model_147/noise2/level3.ply,/workspace/datasets/or150PStanford_data5_v2_feature_vector/raw_model_147/noise2/level3.npy,UN,raw_model_147,3
/workspace/datasets/or150PStanford_data5_v2/raw_model_147/noise2/level4.ply,/workspace/datasets/or150PStanford_data5_v2_feature_vector/raw_model_147/noise2/level4.npy,UN,raw_model_147,4
/workspace/datasets/or150PStanford_data5_v2/raw_model_147/noise2/level5.ply,/workspace/datasets/or150PStanford_data5_v2_feature_vector/raw_model_147/noise2/level5.npy,UN,raw_model_147,5
/workspace/datasets/or150PStanford_data5_v2/raw_model_147/noise3/level1.ply,/workspace/datasets/or150PStanford_data5_v2_feature_vector/raw_model_147/noise3/level1.npy,IN,raw_model_147,1
/workspace/datasets/or150PStanford_data5_v2/raw_model_147/noise3/level2.ply,/workspace/datasets/or150PStanford_data5_v2_feature_vector/raw_model_147/noise3/level2.npy,IN,raw_model_147,2
/workspace/datasets/or150PStanford_data5_v2/raw_model_147/noise3/level3.ply,/workspace/datasets/or150PStanford_data5_v2_feature_vector/raw_model_147/noise3/level3.npy,IN,raw_model_147,3
/workspace/datasets/or150PStanford_data5_v2/raw_model_147/noise3/level4.ply,/workspace/datasets/or150PStanford_data5_v2_feature_vector/raw_model_147/noise3/level4.npy,IN,raw_model_147,4
/workspace/datasets/or150PStanford_data5_v2/raw_model_147/noise3/level5.ply,/workspace/datasets/or150PStanford_data5_v2_feature_vector/raw_model_147/noise3/level5.npy,IN,raw_model_147,5
/workspace/datasets/or150PStanford_data5_v2/raw_model_147/noise4/level1.ply,/workspace/datasets/or150PStanford_data5_v2_feature_vector/raw_model_147/noise4/level1.npy,EN,raw_model_147,1
/workspace/datasets/or150PStanford_data5_v2/raw_model_147/noise4/level2.ply,/workspace/datasets/or150PStanford_data5_v2_feature_vector/raw_model_147/noise4/level2.npy,EN,raw_model_147,2
/workspace/datasets/or150PStanford_data5_v2/raw_model_147/noise4/level3.ply,/workspace/datasets/or150PStanford_data5_v2_feature_vector/raw_model_147/noise4/level3.npy,EN,raw_model_147,3
/workspace/datasets/or150PStanford_data5_v2/raw_model_147/noise4/level4.ply,/workspace/datasets/or150PStanford_data5_v2_feature_vector/raw_model_147/noise4/level4.npy,EN,raw_model_147,4
/workspace/datasets/or150PStanford_data5_v2/raw_model_147/noise4/level5.ply,/workspace/datasets/or150PStanford_data5_v2_feature_vector/raw_model_147/noise4/level5.npy,EN,raw_model_147,5
/workspace/datasets/or150PStanford_data5_v2/raw_model_147/sd/level1.ply,/workspace/datasets/or150PStanford_data5_v2_feature_vector/raw_model_147/sd/level1.npy,SD,raw_model_147,1
/workspace/datasets/or150PStanford_data5_v2/raw_model_147/sd/level2.ply,/workspace/datasets/or150PStanford_data5_v2_feature_vector/raw_model_147/sd/level2.npy,SD,raw_model_147,2
/workspace/datasets/or150PStanford_data5_v2/raw_model_147/sd/level3.ply,/workspace/datasets/or150PStanford_data5_v2_feature_vector/raw_model_147/sd/level3.npy,SD,raw_model_147,3
